Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2018-1932,12-26-2020,First Class,AB-10932,Customer_933,Consumer,Chicago,Illinois,United States,West,Furniture,Furnishings,50,1,0.3,11.36
CA-2018-1933,12-10-2020,Standard Class,AB-10933,Customer_934,Home Office,Houston,Texas,United States,East,Office Supplies,Binders,20,4,0.2,2.2
CA-2018-1934,05-09-2018,Standard Class,AB-10934,Customer_935,Consumer,Los Angeles,California,United States,South,Office Supplies,Storage,125,5,0.1,23.02
CA-2018-1935,06-08-2020,Second Class,AB-10935,Customer_936,Corporate,Phoenix,Arizona,United States,East,Furniture,Furnishings,400,4,0.0,88.7
CA-2018-1936,05-02-2020,Second Class,AB-10936,Customer_937,Consumer,Chicago,Illinois,United States,West,Technology,Phones,400,4,0.0,62.84
CA-2018-1937,06-25-2019,Standard Class,AB-10937,Customer_938,Consumer,Chicago,Illinois,United States,West,Office Supplies,Art,100,4,0.2,24.69
CA-2018-1938,02-29-2020,First Class,AB-10938,Customer_939,Home Office,New York,New York,United States,West,Office Supplies,Art,10,1,0.0,3.07
CA-2018-1939,11-21-2018,Second Class,AB-10939,Customer_940,Consumer,Phoenix,Arizona,United States,East,Office Supplies,Labels,10,1,0.3,2.17
CA-2018-1940,08-12-2019,First Class,AB-10940,Customer_941,Home Office,Los Angeles,California,United States,West,Furniture,Furnishings,900,3,0.1,182.39
CA-2018-1941,09-20-2020,First Class,AB-10941,Customer_942,Consumer,New York,New York,United States,East,Furniture,Furnishings,250,5,0.3,48.69
CA-2018-1942,05-08-2019,Standard Class,AB-10942,Customer_943,Consumer,Philadelphia,New York,United States,Central,Technology,Accessories,400,4,0.1,99.05
CA-2018-1943,05-12-2018,Standard Class,AB-10943,Customer_944,Consumer,Houston,Texas,United States,East,Furniture,Furnishings,500,5,0.0,33.95
CA-2018-1944,06-15-2020,Second Class,AB-10944,Customer_945,Home Office,Los Angeles,California,United States,West,Office Supplies,Storage,50,2,0.0,11.27
CA-2018-1945,04-20-2020,Second Class,AB-10945,Customer_946,Consumer,Los Angeles,California,United States,East,Office Supplies,Binders,100,4,0.2,11.03
CA-2018-1946,04-25-2020,Standard Class,AB-10946,Customer_947,Corporate,Los Angeles,California,United States,South,Office Supplies,Art,15,3,0.1,4.87
CA-2018-1947,03-25-2020,Standard Class,AB-10947,Customer_948,Home Office,Phoenix,Arizona,United States,Central,Technology,Accessories,600,3,0.0,253.89
CA-2018-1948,04-18-2019,Second Class,AB-10948,Customer_949,Consumer,New York,New York,United States,East,Office Supplies,Appliances,10,2,0.2,2.14
CA-2018-1949,05-01-2019,First Class,AB-10949,Customer_950,Home Office,New York,New York,United States,South,Office Supplies,Labels,40,4,0.2,8.1
CA-2018-1950,09-21-2018,Second Class,AB-10950,Customer_951,Corporate,Houston,Texas,United States,South,Office Supplies,Storage,25,5,0.0,6.19
CA-2018-1951,11-20-2020,First Class,AB-10951,Customer_952,Consumer,New York,New York,United States,East,Office Supplies,Art,125,5,0.3,49.51
CA-2018-1952,11-08-2020,First Class,AB-10952,Customer_953,Consumer,Los Angeles,California,United States,West,Office Supplies,Binders,10,1,0.1,1.28
CA-2018-1953,04-07-2018,Standard Class,AB-10953,Customer_954,Consumer,Houston,Texas,United States,Central,Technology,Accessories,2500,5,0.1,84.9
CA-2018-1954,10-28-2020,Standard Class,AB-10954,Customer_955,Home Office,Houston,Texas,United States,East,Furniture,Tables,500,5,0.2,45.71
CA-2018-1955,11-20-2019,Second Class,AB-10955,Customer_956,Consumer,Los Angeles,California,United States,South,Furniture,Tables,100,1,0.2,41.14
CA-2018-1956,11-11-2019,Second Class,AB-10956,Customer_957,Consumer,Los Angeles,California,United States,East,Technology,Copiers,1000,2,0.1,286.35
CA-2018-1957,01-17-2020,Second Class,AB-10957,Customer_958,Corporate,Philadelphia,New York,United States,South,Furniture,Tables,50,1,0.3,10.86
CA-2018-1958,05-24-2018,First Class,AB-10958,Customer_959,Home Office,Phoenix,Arizona,United States,South,Technology,Accessories,500,5,0.3,68.44
CA-2018-1959,01-28-2019,Standard Class,AB-10959,Customer_960,Home Office,Los Angeles,California,United States,West,Furniture,Bookcases,100,2,0.1,22.73
CA-2018-1960,12-15-2020,Second Class,AB-10960,Customer_961,Corporate,New York,New York,United States,East,Technology,Accessories,600,3,0.0,100.93
CA-2018-1961,04-18-2019,First Class,AB-10961,Customer_962,Consumer,Chicago,Illinois,United States,Central,Furniture,Bookcases,50,1,0.1,10.58
CA-2018-1962,06-04-2020,Standard Class,AB-10962,Customer_963,Home Office,New York,New York,United States,South,Furniture,Chairs,50,1,0.3,6.43
CA-2018-1963,09-17-2018,Standard Class,AB-10963,Customer_964,Consumer,Chicago,Illinois,United States,East,Office Supplies,Art,25,5,0.2,5.38
CA-2018-1964,03-10-2018,Second Class,AB-10964,Customer_965,Corporate,Phoenix,Arizona,United States,Central,Technology,Copiers,100,1,0.1,28.62
CA-2018-1965,10-01-2020,Second Class,AB-10965,Customer_966,Corporate,Phoenix,Arizona,United States,East,Furniture,Tables,900,3,0.1,59.09
CA-2018-1966,02-08-2020,First Class,AB-10966,Customer_967,Consumer,Phoenix,Arizona,United States,East,Technology,Phones,1500,3,0.2,648.15
CA-2018-1967,05-12-2019,Second Class,AB-10967,Customer_968,Consumer,Chicago,Illinois,United States,Central,Office Supplies,Storage,10,1,0.0,2.6
CA-2018-1968,05-23-2018,Standard Class,AB-10968,Customer_969,Consumer,Houston,Texas,United States,Central,Technology,Machines,100,1,0.2,37.07
CA-2018-1969,02-21-2020,First Class,AB-10969,Customer_970,Corporate,Philadelphia,New York,United States,East,Furniture,Bookcases,1200,4,0.2,147.5
CA-2018-1970,12-12-2020,Standard Class,AB-10970,Customer_971,Home Office,New York,New York,United States,Central,Office Supplies,Art,20,4,0.1,2.47
CA-2018-1971,01-19-2018,Second Class,AB-10971,Customer_972,Home Office,Los Angeles,California,United States,West,Technology,Copiers,500,5,0.1,95.28
CA-2018-1972,04-17-2018,Standard Class,AB-10972,Customer_973,Corporate,Chicago,Illinois,United States,Central,Technology,Phones,800,4,0.2,178.64
CA-2018-1973,01-24-2018,First Class,AB-10973,Customer_974,Corporate,Philadelphia,New York,United States,South,Technology,Machines,200,2,0.2,25.64
CA-2018-1974,05-07-2019,Standard Class,AB-10974,Customer_975,Consumer,Houston,Texas,United States,East,Furniture,Chairs,100,2,0.1,10.46
CA-2018-1975,06-19-2018,Second Class,AB-10975,Customer_976,Corporate,New York,New York,United States,West,Technology,Accessories,100,1,0.0,24.53
CA-2018-1976,03-21-2020,First Class,AB-10976,Customer_977,Home Office,Phoenix,Arizona,United States,South,Office Supplies,Binders,5,1,0.2,0.28
CA-2018-1977,03-14-2019,Standard Class,AB-10977,Customer_978,Corporate,Philadelphia,New York,United States,Central,Furniture,Bookcases,50,1,0.0,14.13
CA-2018-1978,11-06-2019,Standard Class,AB-10978,Customer_979,Home Office,Chicago,Illinois,United States,West,Technology,Machines,500,5,0.1,75.79
CA-2018-1979,10-29-2018,Standard Class,AB-10979,Customer_980,Consumer,Chicago,Illinois,United States,Central,Technology,Copiers,1000,5,0.0,195.41
CA-2018-1980,11-22-2020,First Class,AB-10980,Customer_981,Consumer,Houston,Texas,United States,East,Technology,Machines,600,3,0.2,73.62
CA-2018-1981,11-21-2018,Second Class,AB-10981,Customer_982,Corporate,Houston,Texas,United States,East,Furniture,Chairs,200,4,0.3,22.59
CA-2018-1982,01-13-2020,First Class,AB-10982,Customer_983,Consumer,New York,New York,United States,West,Technology,Machines,300,3,0.3,-24.58
CA-2018-1983,07-23-2020,First Class,AB-10983,Customer_984,Corporate,New York,New York,United States,West,Technology,Accessories,300,3,0.2,20.71
CA-2018-1984,07-20-2019,Second Class,AB-10984,Customer_985,Home Office,Los Angeles,California,United States,Central,Furniture,Chairs,150,3,0.1,-0.49
CA-2018-1985,01-11-2020,Second Class,AB-10985,Customer_986,Consumer,New York,New York,United States,Central,Office Supplies,Appliances,10,1,0.1,0.81
CA-2018-1986,06-16-2020,Second Class,AB-10986,Customer_987,Home Office,Phoenix,Arizona,United States,West,Office Supplies,Art,125,5,0.3,31.09
CA-2018-1987,10-25-2018,First Class,AB-10987,Customer_988,Home Office,Philadelphia,New York,United States,East,Furniture,Furnishings,200,4,0.3,32.78
CA-2018-1988,05-06-2019,Second Class,AB-10988,Customer_989,Corporate,Phoenix,Arizona,United States,West,Furniture,Chairs,600,2,0.2,31.48
CA-2018-1989,05-15-2018,Standard Class,AB-10989,Customer_990,Home Office,New York,New York,United States,Central,Office Supplies,Binders,30,3,0.2,9.07
CA-2018-1990,01-03-2019,First Class,AB-10990,Customer_991,Home Office,Philadelphia,New York,United States,Central,Furniture,Chairs,400,4,0.0,166.39
CA-2018-1991,05-28-2020,First Class,AB-10991,Customer_992,Home Office,Chicago,Illinois,United States,Central,Furniture,Chairs,50,1,0.0,0.69
CA-2018-1992,07-01-2019,First Class,AB-10992,Customer_993,Corporate,Philadelphia,New York,United States,East,Technology,Accessories,2500,5,0.1,75.0
CA-2018-1993,05-07-2018,Standard Class,AB-10993,Customer_994,Home Office,Phoenix,Arizona,United States,Central,Furniture,Tables,150,3,0.0,29.0
CA-2018-1994,11-27-2020,First Class,AB-10994,Customer_995,Consumer,Chicago,Illinois,United States,Central,Technology,Accessories,1500,3,0.2,418.75
CA-2018-1995,01-31-2019,First Class,AB-10995,Customer_996,Consumer,Philadelphia,New York,United States,South,Technology,Phones,2000,4,0.2,176.25
CA-2018-1996,01-27-2020,Standard Class,AB-10996,Customer_997,Home Office,Chicago,Illinois,United States,West,Technology,Phones,500,1,0.3,126.87
CA-2018-1997,05-07-2018,Second Class,AB-10997,Customer_998,Home Office,Chicago,Illinois,United States,Central,Office Supplies,Labels,25,5,0.0,6.61
CA-2018-1998,07-01-2020,First Class,AB-10998,Customer_999,Home Office,Philadelphia,New York,United States,West,Technology,Accessories,400,4,0.0,136.66
CA-2018-1999,06-21-2020,First Class,AB-10999,Customer_1000,Corporate,Chicago,Illinois,United States,South,Furniture,Chairs,300,3,0.1,83.2
